Equity Report for 'all included' from 2023.04.30 to 2023.04.30,,,,,,,,,,,
Login,Group,PL Balance,Closed PL,Deposit,Balance,Floating PL,Credit,Equity,Margin,Free Margin,Bank
140922424,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922426,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922446,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922466,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922474,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922480,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922488,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922498,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922520,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922522,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922549,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922553,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922561,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922571,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922593,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922629,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922643,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922645,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922651,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922653,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922655,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922663,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922671,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922677,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922681,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922691,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922697,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922719,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922737,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922741,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922745,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922767,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922779,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922781,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922805,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922809,CMVsa3US,346.35,0,0,346.35,-286.89,200,259.46,54.61,204.85,
140922817,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922821,CMVsa3US,1577.39,0,0,1577.39,0,500,2077.39,0,2077.39,
140922825,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922831,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922833,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922837,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922839,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922851,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922853,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922869,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922871,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922875,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922877,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922881,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922883,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922889,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922893,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922897,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922903,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922905,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922909,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922913,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922915,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922923,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922925,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922927,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922931,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922933,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922937,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922941,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922945,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922951,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922955,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922957,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922961,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922963,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922965,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922971,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922973,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922977,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922981,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922987,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922989,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922993,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922995,CMVsa3US,0,0,0,0,0,0,0,0,0,
140922999,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923003,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923005,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923009,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923011,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923015,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923017,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923021,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923029,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923035,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923049,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923063,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923065,CMVsa3US,85.01,0,0,85.01,0,0,85.01,0,85.01,
140923073,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923081,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923083,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923089,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923091,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923097,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923103,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923119,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923121,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923123,CMVsa3US,29.39,0,0,29.39,0,0,29.39,0,29.39,
140923127,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923133,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923141,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923147,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923153,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923157,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923159,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923161,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923173,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923175,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923179,CMVsa3US,5,0,0,5,0,0,5,0,5,
140923181,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923187,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923203,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923213,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923233,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923257,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923265,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923271,CMVsa3US,125.07,0,0,125.07,0,100,225.07,0,225.07,
140923291,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923305,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923311,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923315,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923317,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923319,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923321,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923329,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923331,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923341,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923375,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923377,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923381,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923383,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923387,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923393,CMVsa3US,802.67,0,0,802.67,-693.73,200,308.94,101.25,207.69,
140923397,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923407,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923411,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923415,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923417,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923423,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923425,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923427,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923435,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923463,CMVsa3US,1142.04,0,0,1142.04,0,0,1142.04,0,1142.04,
140923471,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923473,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923477,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923485,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923489,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923507,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923509,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923513,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923515,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923521,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923523,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923535,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923537,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923543,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923549,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923553,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923557,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923559,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923563,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923567,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923571,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923575,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923577,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923587,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923597,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923599,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923609,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923611,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923617,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923619,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923625,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923631,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923635,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923639,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923651,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923657,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923667,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923675,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923685,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923687,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923697,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923715,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923721,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923723,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923731,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923733,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923739,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923749,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923753,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923769,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923771,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923773,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923783,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923785,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923787,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923809,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923833,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923835,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923841,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923861,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923865,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923869,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923873,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923879,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923885,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923889,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923893,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923895,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923899,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923901,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923909,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923917,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923925,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923933,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923935,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923939,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923943,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923955,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923961,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923973,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923975,CMVsa3US,0,0,0,0,0,0,0,0,0,
140923995,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924003,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924011,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924015,CMVsa3US,100.99,0,0,100.99,0,0,100.99,0,100.99,
140924017,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924019,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924021,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924025,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924029,CMVsa3US,314.32,0,0,314.32,0,0,314.32,0,314.32,
140924031,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924033,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924045,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924055,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924059,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924063,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924071,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924073,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924081,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924083,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924087,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924093,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924097,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924109,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924125,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924127,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924135,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924145,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924153,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924157,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924165,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924179,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924191,CMVsa3US,3587.32,0,0,3587.32,-1210.91,600,2976.41,171.61,2804.8,
140924197,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924209,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924221,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924237,CMVsa3US,2261.47,0,0,2261.47,0,0,2261.47,0,2261.47,
140924243,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924253,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924255,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924261,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924263,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924265,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924273,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924285,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924297,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924299,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924303,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924305,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924313,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924323,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924325,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924327,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924345,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924363,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924379,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924381,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924387,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924395,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924407,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924409,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924435,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924443,CMVsa3US,14.05,0,0,14.05,0,0,14.05,0,14.05,
140924465,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924485,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924499,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924515,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924523,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924543,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924553,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924581,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924585,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924589,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924601,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924603,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924611,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924613,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924619,CMVsa3US,89.83,0,0,89.83,-0.63,0,89.2,58.74,30.46,
140924631,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924635,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924637,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924639,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924661,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924673,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924685,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924689,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924691,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924697,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924699,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924715,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924719,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924721,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924725,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924729,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924737,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924753,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924775,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924777,CMVsa3US,87.28,0,0,87.28,-27.11,0,60.17,5,55.17,
140924779,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924783,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924785,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924789,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924807,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924809,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924821,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924843,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924847,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924867,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924873,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924897,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924899,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924909,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924915,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924937,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924941,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924947,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924951,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924961,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924967,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924977,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924983,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924985,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924987,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924989,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924991,CMVsa3US,0,0,0,0,0,0,0,0,0,
140924999,CMVsa3US,0.7,0,0,0.7,0,0,0.7,0,0.7,
140925003,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925007,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925013,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925017,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925023,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925029,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925033,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925051,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925055,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925061,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925063,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925069,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925077,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925083,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925097,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925099,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925101,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925119,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925129,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925133,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925137,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925139,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925147,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925177,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925183,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925187,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925201,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925211,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925233,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925247,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925253,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925261,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925267,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925269,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925277,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925279,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925281,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925283,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925289,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925291,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925295,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925301,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925303,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925311,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925319,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925321,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925327,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925331,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925333,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925335,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925341,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925355,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925359,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925361,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925373,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925393,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925399,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925421,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925423,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925429,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925433,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925439,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925441,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925443,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925445,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925451,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925455,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925457,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925485,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925491,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925493,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925499,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925501,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925505,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925511,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925517,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925521,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925527,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925531,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925539,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925541,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925543,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925547,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925561,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925567,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925575,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925577,CMVsa3US,0,0,0,0,0,0,0,0,0,
140925601,CMVsa3US,0,0,0,0,0,0,0,0,0,
